# x y1 y2
3.813813813813813791e+00 5.626946702971480363e-01 9.868026916750118893e-01
3.823823823823823798e+00 4.741217420532476412e-01 9.643214294779550722e-01
3.833833833833833804e+00 4.165978829943555173e-01 1.030280662333378228e+00
3.843843843843843811e+00 5.457057266724519851e-01 9.863479272436239675e-01
3.853853853853853817e+00 5.316826176264196624e-01 1.005658979900401873e+00
3.863863863863863823e+00 6.133015753651495094e-01 1.019717434896463271e+00
3.873873873873873830e+00 6.171822302698377616e-01 1.009371271068647324e+00
3.883883883883883836e+00 5.409382194753238338e-01 9.986011987406516743e-01
3.893893893893893843e+00 4.973511513258799810e-01 1.040220670912096024e+00
3.903903903903903849e+00 5.136670514246074459e-01 9.810402745571694672e-01
3.913913913913913856e+00 5.914277379192854900e-01 9.766874769820960145e-01
3.923923923923923862e+00 5.954873751837407303e-01 9.605697598710727370e-01
3.933933933933933869e+00 5.905753718720122558e-01 9.849537530965396526e-01
3.943943943943943875e+00 5.599627796425212800e-01 1.000598222147740968e+00
3.953953953953953881e+00 6.409150387041850916e-01 9.933798359446754933e-01
3.963963963963963888e+00 6.402582637314122582e-01 1.018163064577465082e+00
3.973973973973973894e+00 5.785491580090195152e-01 9.266284161601818781e-01
3.983983983983983901e+00 6.429353000693264208e-01 9.847624481238702598e-01
3.993993993993993907e+00 6.270178821016423321e-01 9.747164182857702697e-01
4.004004004004004358e+00 6.565528559574574929e-01 1.042297516276488034e+00
4.014014014014014364e+00 5.490685228828797726e-01 9.563803397768733117e-01
4.024024024024024371e+00 7.164163708041223488e-01 1.062090028663638108e+00
4.034034034034034377e+00 6.029659236826766522e-01 9.614619831267514627e-01
4.044044044044044384e+00 6.952901475093342665e-01 9.604738544429033409e-01
4.054054054054054390e+00 6.997773582584919660e-01 1.028091447622663468e+00
4.064064064064064397e+00 6.077629877159831384e-01 1.026895336556915783e+00
4.074074074074074403e+00 6.993875363497513709e-01 1.036239253671333183e+00
4.084084084084084409e+00 7.055065063979397699e-01 1.046843693943965814e+00
4.094094094094094416e+00 6.818131376392835286e-01 1.013129189099217786e+00
4.104104104104104422e+00 6.254119206406655307e-01 9.762668117657528066e-01
4.114114114114114429e+00 7.441561507592061586e-01 9.775529016733651710e-01
4.124124124124124435e+00 7.252382512792312497e-01 1.021798859038643315e+00
4.134134134134134442e+00 6.883497375794210837e-01 1.008908284111397879e+00
4.144144144144144448e+00 7.226239456359971891e-01 1.028508790511928339e+00
4.154154154154154455e+00 7.202836846389176761e-01 1.019799058633509059e+00
4.164164164164164461e+00 6.852593981837847847e-01 9.822420601457637623e-01
4.174174174174174468e+00 7.485083908431814370e-01 9.998604694286754579e-01
4.184184184184184474e+00 7.333326022527805188e-01 1.028720726393063334e+00
4.194194194194194480e+00 6.759829522668551194e-01 1.035798147657093882e+00
4.204204204204204487e+00 6.569983202308082859e-01 9.733009547747661916e-01
4.214214214214214493e+00 7.559979429303590459e-01 1.009114090020771348e+00
4.224224224224224500e+00 7.783099199980084704e-01 9.426955503668881242e-01
4.234234234234234506e+00 7.872472334421996010e-01 9.789424100893842073e-01
4.244244244244244513e+00 7.172431231124756223e-01 9.835489597435387310e-01
4.254254254254254519e+00 7.994610711675282921e-01 1.055399607308551868e+00
4.264264264264264526e+00 7.536820014203665652e-01 1.007854696985652776e+00
4.274274274274274532e+00 6.915517478161277154e-01 1.023098226660412502e+00
4.284284284284284539e+00 7.710156435171605649e-01 9.723511571824486888e-01
4.294294294294294545e+00 6.853535842114176768e-01 1.015139679195236955e+00
4.304304304304304551e+00 8.075365073697746698e-01 9.857715632769594727e-01
4.314314314314314558e+00 7.683236108579410972e-01 9.841966223801036362e-01
4.324324324324324564e+00 7.806586113597357990e-01 1.005033381158184191e+00
4.334334334334334571e+00 7.650923776425649914e-01 9.842075261338446568e-01
4.344344344344344577e+00 7.826631669191737029e-01 1.057456251592375107e+00
4.354354354354354584e+00 8.676378951343667323e-01 1.032776710461426939e+00
4.364364364364364590e+00 8.530414905517008650e-01 1.021221721959199691e+00
4.374374374374374597e+00 8.378995815091501154e-01 9.667168986741310199e-01
4.384384384384384603e+00 8.512163463901997185e-01 9.315136355428033088e-01
4.394394394394394610e+00 9.175844545615871040e-01 1.054378441668184951e+00
4.404404404404404616e+00 7.762518609107730283e-01 1.029145730579775098e+00
4.414414414414414622e+00 8.701757113875734362e-01 1.019530282098749518e+00
4.424424424424424629e+00 8.587474501439259500e-01 9.929367362208298964e-01
4.434434434434434635e+00 9.161465109632989101e-01 9.962137974263868267e-01
4.444444444444444642e+00 9.322373672560924085e-01 1.011924916951234765e+00
4.454454454454454648e+00 8.592736111870191706e-01 9.695137568546811080e-01
4.464464464464464655e+00 9.182836763661107460e-01 9.782007861705060980e-01
4.474474474474474661e+00 8.053807667329014874e-01 1.002087033816356776e+00
4.484484484484484668e+00 8.116865420322773028e-01 1.002367061800592651e+00
4.494494494494494674e+00 7.795533750191072642e-01 1.002649630691156091e+00
4.504504504504504681e+00 9.741819227266788062e-01 1.015467967236014513e+00
4.514514514514514687e+00 9.017018377637597837e-01 1.011929990544579550e+00
4.524524524524524693e+00 8.616679024533134834e-01 9.856584876809181273e-01
4.534534534534534700e+00 9.872016189715110412e-01 1.023013893164059329e+00
4.544544544544544706e+00 8.963670238220746711e-01 9.915088815083994422e-01
4.554554554554554713e+00 8.444255971516362314e-01 9.953916317291244820e-01
4.564564564564564719e+00 9.444192567289299012e-01 9.915502544166218124e-01
4.574574574574574726e+00 9.772777257722941036e-01 1.013670525831736446e+00
4.584584584584584732e+00 9.354677802785427154e-01 1.004573404878295717e+00
4.594594594594594739e+00 9.791205367388557956e-01 1.002970148742920786e+00
4.604604604604604745e+00 8.958870811664655376e-01 9.917640199579494942e-01
4.614614614614614752e+00 9.170205538094614583e-01 9.883026276899660179e-01
4.624624624624624758e+00 1.071123315988387281e+00 1.029657238933806784e+00
4.634634634634634764e+00 8.937991740071608016e-01 1.015843031760316872e+00
4.644644644644644771e+00 9.186292293084671323e-01 1.030683583947070270e+00
4.654654654654654777e+00 8.733813307931777015e-01 1.025364833320528080e+00
4.664664664664664784e+00 9.791852064145808443e-01 1.018409914072462952e+00
4.674674674674674790e+00 8.867857487911740000e-01 1.021306497586837114e+00
4.684684684684684797e+00 9.732225207292857228e-01 1.009433838541281103e+00
4.694694694694694803e+00 9.538931754673907193e-01 9.890026211953665269e-01
4.704704704704704810e+00 9.295950735909647156e-01 1.024237010329658304e+00
4.714714714714714816e+00 9.863408657272427771e-01 9.322692838177418784e-01
4.724724724724724823e+00 9.837573110520125841e-01 9.422552442086887803e-01
4.734734734734734829e+00 9.895231289343033865e-01 1.022551135680017431e+00
4.744744744744744835e+00 9.628496267688949617e-01 9.773180507546233020e-01
4.754754754754754842e+00 9.916497706073975626e-01 9.617547131215737899e-01
4.764764764764764848e+00 8.856476454750308314e-01 1.007945586493490531e+00
4.774774774774774855e+00 9.165270163751294552e-01 1.004601548298693636e+00
4.784784784784784861e+00 9.150460193552160115e-01 9.927457687602693204e-01
4.794794794794794868e+00 9.598032045074857965e-01 1.011274556902962196e+00
4.804804804804804874e+00 1.002145471690846668e+00 1.005798444840610095e+00
4.814814814814814881e+00 9.246016609649611029e-01 9.716410382490925368e-01
4.824824824824824887e+00 9.909778531135149393e-01 9.761933096166494073e-01
4.834834834834834894e+00 8.899736509904093706e-01 1.012076013008291087e+00
4.844844844844844900e+00 9.762167740745769651e-01 9.602699731385716531e-01
4.854854854854854906e+00 9.113569721632013287e-01 9.717178814032743084e-01
4.864864864864864913e+00 1.003900273300237123e+00 1.042942519673721868e+00
4.874874874874874919e+00 1.048453092433883516e+00 1.025248790386730002e+00
4.884884884884884926e+00 9.728902955532788832e-01 1.012344270030071103e+00
4.894894894894894932e+00 9.886786275333503404e-01 9.860380185057939784e-01
4.904904904904904939e+00 9.499643146853217202e-01 1.002115064719422799e+00
4.914914914914914945e+00 1.017473030676969481e+00 1.067056229078203522e+00
4.924924924924924952e+00 9.796492482415445346e-01 9.073482470726739191e-01
4.934934934934934958e+00 1.062914397620582374e+00 1.031669552685193336e+00
4.944944944944944965e+00 1.009862139671566350e+00 1.025171530477512194e+00
4.954954954954954971e+00 9.391578901567320115e-01 1.075569205515707116e+00
4.964964964964964977e+00 9.242837439684599143e-01 9.879891275341933232e-01
4.974974974974974984e+00 1.073975297623608771e+00 1.066330373896755335e+00
4.984984984984984990e+00 9.883571300440809893e-01 9.812425604110168731e-01
4.994994994994994997e+00 9.800731170909873224e-01 9.970163462113212915e-01
5.005005005005005003e+00 9.828527028016833533e-01 9.864227721412137662e-01
5.015015015015015010e+00 1.040238968723873558e+00 1.021851504915156417e+00
5.025025025025025016e+00 9.751002306661155083e-01 1.022504049146119254e+00
5.035035035035035023e+00 1.021181261504411797e+00 9.502463528712451479e-01
5.045045045045045029e+00 1.065845233675351666e+00 1.007284112988305003e+00
5.055055055055055035e+00 1.008480331770202687e+00 1.076320812293540818e+00
5.065065065065065042e+00 9.608600019409977433e-01 9.950106062234941318e-01
5.075075075075075048e+00 1.044668946998585923e+00 9.969463056620494479e-01
5.085085085085085055e+00 9.374063318313436977e-01 1.063264929533016767e+00
5.095095095095095061e+00 9.961238812125130515e-01 9.722647952774831070e-01
5.105105105105105068e+00 8.915538745851523394e-01 9.839831888191294951e-01
5.115115115115115074e+00 1.030330879804833399e+00 1.013822672661679913e+00
5.125125125125125081e+00 9.637890403680091644e-01 9.992718985961843714e-01
5.135135135135135087e+00 1.041478418265249895e+00 1.033804693657084606e+00
5.145145145145145094e+00 1.098670455128643697e+00 9.660037088733366417e-01
5.155155155155155100e+00 9.197849422078060444e-01 9.707506788051094571e-01
5.165165165165165106e+00 1.002765527172576165e+00 1.021155270481585609e+00
5.175175175175175113e+00 9.498102851042941053e-01 9.805983310334935865e-01
5.185185185185185119e+00 1.001017933918021852e+00 1.036814322631794072e+00
5.195195195195195126e+00 9.262183510222632421e-01 1.033963203694406197e+00
5.205205205205205132e+00 9.835112717492968670e-01 1.025840684444804252e+00
5.215215215215215139e+00 9.807175400859228231e-01 1.010105402191854740e+00
5.225225225225225145e+00 9.619751740465802836e-01 9.676655612899067727e-01
5.235235235235235152e+00 1.019531706205107247e+00 1.028754121218158346e+00
5.245245245245245158e+00 9.620463000214761751e-01 1.016953682772802514e+00
5.255255255255255165e+00 1.005704069178798621e+00 9.989184524910694751e-01
5.265265265265265171e+00 9.260182548974880135e-01 9.928554069196634524e-01
5.275275275275275177e+00 9.615412500859548128e-01 9.733370867038581009e-01
5.285285285285285184e+00 9.074618569531007761e-01 1.008854328394991340e+00
5.295295295295295190e+00 9.429206864949787326e-01 9.876651205184895366e-01
5.305305305305305197e+00 9.456135018521945046e-01 9.632821011821991464e-01
5.315315315315315203e+00 9.105399221335890303e-01 1.055813175641070023e+00
5.325325325325325210e+00 9.852640444564966238e-01 1.017438864163255907e+00
5.335335335335335216e+00 8.118838222802949867e-01 9.874962382132885796e-01
5.345345345345345223e+00 9.871555366927788899e-01 9.718972144053633633e-01
5.355355355355355229e+00 9.274355934338838203e-01 9.749246351831085677e-01
5.365365365365365236e+00 9.712178925245097405e-01 9.883383134979677465e-01
5.375375375375375242e+00 9.446671227547254190e-01 9.123719924740180121e-01
5.385385385385385248e+00 8.890176177557477244e-01 1.001482943786943025e+00
5.395395395395395255e+00 9.671007734146477297e-01 9.767773490131745895e-01
5.405405405405405261e+00 9.639457195071861051e-01 1.051057402278626540e+00
5.415415415415415268e+00 9.692586660661454134e-01 1.072138273514940510e+00
5.425425425425425274e+00 9.135278324611547651e-01 9.719890900018864910e-01
5.435435435435435281e+00 9.044633476990688870e-01 1.037533769955796714e+00
5.445445445445445287e+00 8.697897698753218609e-01 1.000128530738143340e+00
5.455455455455455294e+00 9.789286390758145107e-01 9.919667611738297586e-01
5.465465465465465300e+00 9.239938314342235337e-01 1.078008238375143923e+00
5.475475475475475307e+00 8.861155194698621118e-01 1.048516872056060256e+00
5.485485485485485313e+00 1.056410048604672136e+00 9.902556058790320526e-01
5.495495495495495319e+00 9.059388618444391694e-01 1.054980998497344613e+00
5.505505505505505326e+00 8.172788831107944407e-01 1.035102725271419555e+00
5.515515515515515332e+00 9.955309569437834627e-01 1.014326811064355738e+00
5.525525525525525339e+00 8.563807241619754151e-01 9.783726193459650888e-01
5.535535535535535345e+00 8.513182432209639439e-01 9.530794909027223705e-01
5.545545545545545352e+00 7.853856030491095375e-01 1.031854318978741913e+00
5.555555555555555358e+00 8.588362084520283490e-01 9.772534338286823496e-01
5.565565565565565365e+00 7.949512048011168064e-01 1.023606171428401490e+00
5.575575575575575371e+00 8.792197311648898284e-01 9.877663382922090562e-01
5.585585585585585378e+00 8.822811573228449555e-01 9.723976488414526331e-01
5.595595595595595384e+00 8.385172729312698747e-01 9.664533947817840476e-01
5.605605605605605390e+00 9.290792501704985273e-01 9.953209102893287863e-01
5.615615615615615397e+00 8.038274181877258506e-01 9.830743380530196918e-01
5.625625625625625403e+00 8.621157268744906732e-01 9.675288518711158137e-01
5.635635635635635410e+00 8.038651390453921408e-01 9.895968716127173659e-01
5.645645645645645416e+00 7.864355398950687581e-01 1.012887266957169130e+00
5.655655655655655423e+00 7.050839915841548011e-01 9.596090601642781603e-01
5.665665665665665429e+00 8.555785456454639837e-01 9.310024140204301579e-01
5.675675675675675436e+00 7.972682838441961239e-01 9.914437847462297393e-01
5.685685685685685442e+00 8.285452626614110416e-01 1.011067349951983108e+00
5.695695695695695449e+00 7.670760485220282643e-01 1.046212819233381497e+00
5.705705705705705455e+00 8.057349036334323644e-01 1.030546390897485676e+00
5.715715715715715461e+00 7.953223911347411246e-01 9.944763866832359023e-01
5.725725725725725468e+00 7.672769647008532701e-01 1.020695654994655310e+00
5.735735735735735474e+00 7.801561598819209964e-01 1.029000115813973437e+00
5.745745745745745481e+00 7.328862883991108523e-01 1.053691469447476603e+00
5.755755755755755487e+00 7.165066756018655392e-01 1.046605158623543863e+00
5.765765765765765494e+00 6.727416975052717962e-01 9.857491201773246337e-01
5.775775775775775500e+00 6.940265421302901361e-01 1.017357101419291254e+00
5.785785785785785507e+00 6.901454924801831980e-01 1.031625161801265289e+00
5.795795795795795513e+00 7.624248171613192682e-01 1.045102354532571276e+00
5.805805805805805520e+00 6.880763204738632455e-01 1.070291115998104559e+00
5.815815815815815526e+00 6.896910144686093647e-01 9.953679167438561626e-01
5.825825825825825532e+00 7.075829008175905654e-01 1.017267134159466346e+00
5.835835835835835539e+00 6.774872468805219761e-01 9.524944483204322854e-01
5.845845845845845545e+00 6.983982538557361730e-01 1.022704423079195735e+00
5.855855855855855552e+00 6.914242827008092451e-01 1.000693034478886023e+00
5.865865865865865558e+00 7.300622276558470514e-01 9.831014292483069017e-01
5.875875875875875565e+00 6.669457979787785096e-01 1.007833579621379316e+00
5.885885885885885571e+00 6.743452848698837654e-01 9.873886899970742981e-01
5.895895895895895578e+00 6.073227716252450614e-01 1.027669153090505327e+00
5.905905905905905584e+00 6.679985986151195654e-01 9.704032021866159097e-01
5.915915915915915591e+00 6.381766598043140393e-01 9.613188437690539656e-01
5.925925925925925597e+00 6.790801896995937170e-01 9.576692283552408202e-01
5.935935935935935603e+00 6.488410935002159041e-01 9.754737105495078220e-01
5.945945945945945610e+00 5.528476833729262241e-01 9.993738671647280913e-01
5.955955955955955616e+00 6.559931097348320472e-01 1.022691963688737715e+00
5.965965965965965623e+00 6.017629816229342898e-01 1.016957770874190814e+00
5.975975975975975629e+00 6.377411420113351381e-01 1.017287395220978219e+00
5.985985985985985636e+00 6.828216035142572471e-01 9.752249420139336156e-01
5.995995995995995642e+00 6.011295616731296976e-01 9.986368355456505252e-01
6.006006006006005649e+00 6.159480805584676144e-01 9.685462022846367258e-01
6.016016016016015655e+00 6.855145257988898289e-01 1.016696956994045165e+00
6.026026026026025662e+00 5.752219898490189554e-01 1.073467162507602879e+00
6.036036036036035668e+00 6.252615375875442139e-01 1.009015035761967605e+00
6.046046046046045674e+00 5.421785638352492054e-01 1.010540534715021366e+00
6.056056056056055681e+00 6.153365349042293486e-01 1.000842597888334851e+00
6.066066066066065687e+00 5.193557843865009849e-01 1.007190697012929181e+00
6.076076076076075694e+00 5.045461994615521029e-01 9.938506672496124628e-01
6.086086086086085700e+00 5.709398916555746828e-01 9.784575347125322731e-01
6.096096096096095707e+00 4.966425856561040852e-01 9.814247218559590813e-01
6.106106106106105713e+00 5.324101985905791423e-01 1.008556549771602251e+00
6.116116116116115720e+00 5.573694586634098114e-01 9.779791713027038424e-01
6.126126126126125726e+00 5.868704268997025908e-01 1.002448855851383991e+00
6.136136136136135732e+00 5.885543071124823555e-01 9.813695860151445682e-01
6.146146146146145739e+00 4.591434190341828758e-01 9.765962560802102788e-01
6.156156156156155745e+00 4.896116064007672852e-01 1.032303269867343554e+00
6.166166166166165752e+00 4.749358361704550946e-01 9.632302303938136134e-01
6.176176176176175758e+00 4.601339361072883660e-01 9.477054696804790845e-01
6.186186186186185765e+00 4.895838606220949685e-01 1.019282547113160797e+00
6.196196196196195771e+00 4.669220292558484697e-01 9.542396168835627357e-01
6.206206206206205778e+00 3.975657049871030302e-01 9.930617221481440327e-01
6.216216216216215784e+00 4.714011432632385090e-01 9.829085339176626412e-01
6.226226226226225791e+00 4.481788682504179167e-01 9.849591045782749577e-01
6.236236236236235797e+00 4.727579751976877520e-01 1.048144811319849934e+00
6.246246246246245803e+00 4.294330678412864311e-01 1.004569490077590554e+00
6.256256256256255810e+00 4.808848354038436357e-01 9.964126077610302445e-01
6.266266266266265816e+00 4.597956610000929478e-01 1.016632688729040446e+00
6.276276276276275823e+00 4.671746780882027883e-01 9.741101370288574035e-01
6.286286286286285829e+00 4.298830535113400964e-01 1.006245236304386781e+00
6.296296296296295836e+00 4.382784372192719546e-01 9.975415016474161733e-01
6.306306306306305842e+00 4.092859143903252450e-01 9.764776280327855940e-01
6.316316316316315849e+00 4.128945592256761388e-01 9.660635967267081625e-01
6.326326326326325855e+00 4.263652806643861148e-01 9.976557297612735908e-01
6.336336336336335862e+00 4.113843451758952274e-01 1.041762590269737609e+00
6.346346346346345868e+00 3.057735174097321318e-01 9.914165186534336094e-01
6.356356356356355874e+00 4.075257946568730527e-01 9.784238133902399825e-01
6.366366366366365881e+00 5.087626059543373103e-01 1.027677874438714500e+00
6.376376376376375887e+00 3.592404104833194500e-01 8.980068360956943163e-01
6.386386386386385894e+00 3.197934734343325092e-01 1.023580437111460073e+00
6.396396396396395900e+00 4.004394145453957776e-01 1.011133583645732470e+00
6.406406406406405907e+00 4.019019879785305505e-01 9.705304857243399752e-01
6.416416416416416801e+00 4.070711553672697880e-01 1.022647385169516143e+00
6.426426426426426808e+00 4.560142080382461049e-01 1.000707946717376062e+00
6.436436436436436814e+00 4.428682499436910058e-01 9.610584697060952086e-01
6.446446446446446821e+00 3.215846896805141242e-01 1.000165068857344464e+00
6.456456456456456827e+00 3.026947066462162272e-01 9.824872401129289834e-01
6.466466466466466834e+00 4.252743992633415959e-01 9.722722345075481831e-01
6.476476476476476840e+00 3.827004467378440911e-01 1.026815320127686615e+00
6.486486486486486847e+00 2.915476693080212289e-01 9.692674789112933897e-01
6.496496496496496853e+00 3.347863719826450479e-01 9.814669165648668425e-01
6.506506506506506859e+00 3.209324618109207772e-01 1.009471597090032091e+00
6.516516516516516866e+00 3.008905378876654546e-01 1.013120798909891151e+00
6.526526526526526872e+00 4.349693254800767184e-01 1.056928901260852927e+00
6.536536536536536879e+00 2.701314696778758240e-01 1.009215593165590397e+00
6.546546546546546885e+00 3.022975317131866291e-01 9.655006945916573269e-01
6.556556556556556892e+00 2.845634424612536462e-01 1.015010720107389686e+00
6.566566566566566898e+00 2.299818735770913780e-01 1.012726147610749861e+00
6.576576576576576905e+00 3.397948929376484739e-01 9.690834117385341839e-01
6.586586586586586911e+00 2.995441533543796164e-01 1.009900955545423695e+00
6.596596596596596918e+00 2.303322456121493778e-01 1.012684261074372261e+00
6.606606606606606924e+00 2.613467225565216379e-01 1.011287486807623814e+00
6.616616616616616930e+00 1.443903290508694870e-01 9.810947130384309878e-01
6.626626626626626937e+00 2.439109475409666772e-01 1.009157489156109033e+00
6.636636636636636943e+00 2.596040955180408116e-01 9.920119356248037201e-01
6.646646646646646950e+00 2.614758969152356505e-01 9.567976376261801974e-01
6.656656656656656956e+00 2.766692077384208526e-01 1.016276562882801882e+00
6.666666666666666963e+00 2.747781714716447943e-01 9.956274719430906472e-01
6.676676676676676969e+00 1.801507492919858233e-01 1.010583464135077936e+00
6.686686686686686976e+00 2.610376375247521197e-01 1.051961132019266110e+00
6.696696696696696982e+00 3.017552821317952549e-01 1.000089176588029316e+00
6.706706706706706989e+00 2.724452831980015977e-01 1.000923474268633040e+00
6.716716716716716995e+00 2.665559530250690701e-01 1.019221570308643798e+00
6.726726726726727001e+00 1.702064861999955936e-01 9.767304878850870953e-01
6.736736736736737008e+00 2.366046498785351615e-01 1.020563847311697137e+00
6.746746746746747014e+00 2.969388577356693593e-01 1.038865612624355395e+00
6.756756756756757021e+00 2.436623088150523808e-01 1.004871708063012292e+00
6.766766766766767027e+00 1.113463852574880647e-01 1.025186889575948612e+00
6.776776776776777034e+00 2.208608232767410584e-01 9.833759598092033372e-01
6.786786786786787040e+00 2.462984951576588366e-01 9.948308053056764688e-01
6.796796796796797047e+00 1.512868678623887631e-01 9.895440141994515937e-01
6.806806806806807053e+00 2.909038253090607262e-01 1.079776249044225755e+00
6.816816816816817060e+00 2.277282441457653128e-01 1.032170443521754688e+00
6.826826826826827066e+00 9.608481763167420198e-02 1.055637057578140192e+00
6.836836836836837072e+00 1.989431857898390221e-01 9.705294509017009519e-01
6.846846846846847079e+00 1.527924518153658817e-01 1.026814184188542312e+00
6.856856856856857085e+00 1.814332186570762617e-01 9.569609854973022411e-01
6.866866866866867092e+00 2.019364410956104583e-01 1.013934664415492515e+00
6.876876876876877098e+00 1.085289948616165040e-01 1.020606349128174939e+00
6.886886886886887105e+00 1.835838497403975977e-01 9.720188626473499349e-01
6.896896896896897111e+00 1.466208060923002710e-01 1.001623268494939767e+00
6.906906906906907118e+00 2.465021915357134275e-01 1.027568988983909914e+00
6.916916916916917124e+00 1.975263265514352606e-01 1.012510764462341006e+00
6.926926926926927131e+00 2.226127734786371160e-01 9.963864780936476651e-01
6.936936936936937137e+00 1.040516380957099002e-01 9.865349730889027002e-01
6.946946946946947143e+00 1.074938825795022923e-01 9.453643104279523257e-01
6.956956956956957150e+00 1.546230950115596581e-01 9.931499670273565838e-01
6.966966966966967156e+00 1.056019165582766650e-01 9.956989714328839947e-01
6.976976976976977163e+00 1.275665192522141000e-01 1.073361563498057558e+00
6.986986986986987169e+00 4.652433553526427734e-02 9.661276701287393465e-01
6.996996996996997176e+00 8.806767437119253361e-02 1.028884068331272328e+00
7.007007007007007182e+00 8.595272351426877511e-02 -2.002055452714622888e-02
7.017017017017017189e+00 2.023514768444328316e-01 -3.547276057779501050e-03
7.027027027027027195e+00 2.077103190694772616e-01 1.001788445237568499e-02
7.037037037037037202e+00 1.626716063285485736e-01 4.518939931713836233e-02
7.047047047047047208e+00 1.272596039977539617e-01 1.698104673303844209e-02
7.057057057057057214e+00 1.296239854772400502e-01 -7.466671743718228393e-02
7.067067067067067221e+00 2.013984663915656670e-01 -8.327069644661330705e-03
7.077077077077077227e+00 1.062445933666461145e-01 7.925387576533599390e-03
7.087087087087087234e+00 5.220606160883511926e-02 7.310724777891829118e-02
7.097097097097097240e+00 7.010533145253722287e-02 -1.698863878214553619e-02
7.107107107107107247e+00 1.125995163724007736e-01 3.938937425754714811e-02
7.117117117117117253e+00 7.680759347487818578e-02 4.133797728538673999e-02
7.127127127127127260e+00 9.727553151495693662e-02 -2.307497287650128390e-02
7.137137137137137266e+00 9.952577605094439783e-02 6.356906241597720664e-02
7.147147147147147273e+00 6.376776028389857798e-02 -7.362755816491096950e-02
7.157157157157157279e+00 9.948166580283923643e-02 3.874361463129972344e-02
7.167167167167167285e+00 4.379603109884918494e-02 -1.431358038127668493e-02
7.177177177177177292e+00 7.260493480595327231e-02 1.214660141619211889e-02
7.187187187187187298e+00 9.825042936037865771e-02 6.611821534669087147e-03
7.197197197197197305e+00 5.298994150734442909e-02 -4.658943919629849294e-03
7.207207207207207311e+00 1.330961572393694337e-01 2.987432565504421003e-02
7.217217217217217318e+00 1.962557704704290251e-01 -6.575261088222428274e-02
7.227227227227227324e+00 7.351916802215285873e-02 3.944994553306199747e-03
7.237237237237237331e+00 4.274636324279842969e-02 -1.831984070213174077e-03
7.247247247247247337e+00 6.154006419360635860e-02 3.892107570282848841e-03
7.257257257257257343e+00 1.716952973306863361e-01 -4.044532011623908768e-02
7.267267267267267350e+00 4.765724689703074168e-02 -2.343294056714449736e-02
7.277277277277277356e+00 -3.027137608156021953e-02 3.003406788384584136e-02
7.287287287287287363e+00 9.083362542530633299e-02 -1.951057949156434490e-02
7.297297297297297369e+00 8.715167596466311117e-02 2.001579599493276060e-02
7.307307307307307376e+00 4.955091725172366957e-02 -1.807206795249585371e-02
7.317317317317317382e+00 1.479451295679226619e-02 -7.049961006979372363e-03
7.327327327327327389e+00 4.819655834692349039e-03 -1.534180421286866422e-02
7.337337337337337395e+00 1.190961206965313324e-01 -1.810330144968329627e-02
7.347347347347347402e+00 6.205231790737453929e-02 2.935682364626384863e-03
7.357357357357357408e+00 4.718893256672269942e-02 -2.377288205071971181e-02
7.367367367367367414e+00 6.523623384568512373e-02 5.264631094672551914e-02
7.377377377377377421e+00 7.197573232466648874e-03 2.838930004999057691e-02
7.387387387387387427e+00 1.137200006177347122e-01 -8.777850018352136019e-03
7.397397397397397434e+00 -1.398437385538561784e-03 -1.177090604387136252e-02
7.407407407407407440e+00 6.315384851247593523e-02 -6.725856014137358840e-02
7.417417417417417447e+00 1.551645206053647169e-02 4.642377265576254353e-02
7.427427427427427453e+00 -1.260085671569160376e-02 1.555361010571872787e-02
7.437437437437437460e+00 2.523357871322062795e-02 3.615285810986920180e-03
7.447447447447447466e+00 1.199570810999810028e-01 2.273937287620055384e-02
7.457457457457457473e+00 9.096143980405492491e-02 -5.278324732813619719e-03
7.467467467467467479e+00 5.217447787513698754e-02 -1.706881209207391711e-02
7.477477477477477485e+00 -4.047362448357524206e-02 1.220724744784076887e-02
7.487487487487487492e+00 4.493478033106203945e-02 -5.364785077848842722e-05
7.497497497497497498e+00 4.982534931387817834e-03 2.059644911261037173e-02
7.507507507507507505e+00 6.777977936623053035e-02 1.066786692375448764e-02
7.517517517517517511e+00 1.072083882921976705e-01 -1.523342655595113192e-02
7.527527527527527518e+00 4.177499402028882203e-02 -3.039042115382595624e-02
7.537537537537537524e+00 8.762410264506509394e-02 1.230771817577631412e-02
7.547547547547547531e+00 5.712467959946142260e-02 -1.056835798055137492e-03
7.557557557557557537e+00 -4.845655258341040328e-03 -5.791648195776278457e-02
7.567567567567567544e+00 1.651072705940757890e-02 3.049498658264383766e-02
7.577577577577577550e+00 6.732068608935344589e-02 2.636629083157715492e-02
7.587587587587587556e+00 3.150252201093758919e-02 3.034053578369094034e-02
7.597597597597597563e+00 -7.208365266323131515e-02 8.952489043563053445e-03
7.607607607607607569e+00 7.278381748217536973e-03 3.520174423512390655e-02
7.617617617617617576e+00 -2.431055890978617989e-02 -9.137579756387502819e-03
7.627627627627627582e+00 -1.419402710484336805e-02 -5.584302453909058099e-03
7.637637637637637589e+00 1.040801562968525634e-01 -1.021231419653323251e-02
7.647647647647647595e+00 7.575144020329963035e-02 -3.730773321243843754e-02
7.657657657657657602e+00 -1.154690976088995277e-02 -5.977538282281347898e-02
7.667667667667667608e+00 1.440082082126388496e-02 3.040650490529338973e-02
7.677677677677677615e+00 5.713206847108894676e-02 -8.841206953854251552e-03
